"endTime","artistName","trackName","msPlayed"
"2021-07-14 13:50","Måneskin","I WANNA BE YOUR SLAVE",69483
"2021-07-14 13:56","Taylor Swift","betty",294520
"2021-07-14 13:59","RADWIMPS","Saihate Aini",949
"2021-07-14 13:59","Harry Styles","Sign of the Times",7941
"2021-07-14 13:59","Bruno Mars","That's What I Like",206693
"2021-07-14 14:38","RADWIMPS","Weekly Shounen Jump",351920
"2021-07-14 14:42","Troye Sivan","YOUTH",7982
"2021-07-14 14:42","Troye Sivan","Strawberries & Cigarettes",201538
"2021-07-14 14:46","ONE OK ROCK","Change",174627
"2021-07-14 14:50","ヨルシカ","だから僕は音楽を辞めた",242912
"2021-07-14 14:54","Taylor Swift","Wildest Dreams",220440
"2021-07-14 14:58","ONE OK ROCK","Broken Heart of Gold",253487
"2021-07-14 15:02","Taylor Swift","22",232120
"2021-07-14 15:05","Taylor Swift","I Wish You Would",207440
"2021-07-14 15:10","Taylor Swift","coney island (feat. The National)",275320
"2021-07-14 15:14","Aimer","ever after",236293
"2021-07-14 15:18","Hikaru Utada","Face My Fears (English Version)",222013
"2021-07-14 15:23","Taylor Swift","Cornelia Street - Live From Paris",296013
"2021-07-14 15:28","RADWIMPS","NEVER EVER ENDER",332186
"2021-07-14 15:28","Adele","When We Were Young",2271
"2021-07-14 15:28","Jay Chou","千里之外",9132
"2021-07-14 15:29","Taylor Swift","Style",191
"2021-07-14 15:29","Troye Sivan","EASE",255
"2021-07-14 15:29","Troye Sivan","WILD",725
"2021-07-14 15:31","RADWIMPS","Dream lantern",131666
"2021-07-14 15:34","Rita Ora","Your Song",180757
"2021-07-14 15:49","Faye Wong","Eyes On Me",344026
"2021-07-14 15:56","Ed Sheeran","Small Bump",259413
"2021-07-14 16:01","Motohiro Hata","Rain",293040
"2021-07-14 16:04","OneRepublic","Start Again (feat. Logic)",165626
"2021-07-14 16:08","Sugarland","Babe (feat. Taylor Swift)",215106
"2021-07-14 16:11","Post Malone","Circles",215280
"2021-07-14 16:15","Charlie Puth","Change (feat. James Taylor)",217560
"2021-07-14 16:19","Justin Bieber","Love Yourself",233720
"2021-07-14 16:24","Official HIGE DANdism","Stand By You",35181
"2021-07-16 09:28","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",26014
"2021-07-16 14:42","Mariah Carey","Hero",3934
"2021-07-16 14:42","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-07-16 14:42","Toni Braxton","Un-Break My Heart",4340
"2021-07-16 14:42","Sam Smith","Like I Can",2130
"2021-07-16 14:45","OneRepublic","Start Again (feat. Logic)",165626
"2021-07-16 14:48","Aimer","地球儀",232786
"2021-07-16 14:53","Taylor Swift","The Best Day (Taylor’s Version)",245290
"2021-07-16 14:57","Adele","Send My Love (To Your New Lover)",10589
"2021-07-16 14:57","James Bay","Hold Back The River",238746
"2021-07-16 15:20","Taylor Swift","Clean",239760
"2021-07-16 15:21","Taylor Swift","Clean",31494
"2021-07-16 15:25","Ed Sheeran","I Don't Care (with Justin Bieber)",219946
"2021-07-16 15:29","Taylor Swift","ME! - Live From Paris",213026
"2021-07-16 15:33","Charlie Puth","Change (feat. James Taylor)",20929
"2021-07-16 15:33","YOASOBI","夜に駆ける",261013
"2021-07-16 15:33","RIKKI","SUTEKI DA NE (Isn't It Wonderful?)",3750
"2021-07-16 15:37","ヨルシカ","言って。",242182
"2021-07-16 15:41","Taylor Swift","Come Back...Be Here",223920
"2021-07-16 15:44","ONE OK ROCK","The Beginning",18007
"2021-07-17 07:53","The Kid LAROI","STAY (with Justin Bieber)",141805
"2021-07-17 07:54","Galantis","Heartbreak Anthem (with David Guetta & Little Mix)",40259
"2021-07-17 07:57","Sam Smith","Dancing With A Stranger (with Normani)",171029
"2021-07-17 07:57","Adele","Million Years Ago",24768
"2021-07-17 08:00","Opetaia Foa'i","We Know The Way",141413
"2021-07-17 08:04","Sam Smith","I'm Not The Only One",239316
"2021-07-17 08:08","Calum Scott","You Are The Reason - French Duet Version",38408
"2021-07-17 08:08","Official HIGE DANdism","Itan na star",2357
"2021-07-17 08:08","Rihanna","California King Bed",938
"2021-07-17 08:11","Taylor Swift","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)",220839
"2021-07-17 08:43","Official HIGE DANdism","Shukumei",280856
"2021-07-17 08:46","Idina Menzel","Into the Unknown",194848
"2021-07-17 08:49","lophiile","No Bus",184647
"2021-07-17 14:04","Takako Matsu","Into the Unknown",115180
"2021-07-18 13:47","ONE OK ROCK","Deeper Deeper",2520
"2021-07-18 13:50","Taylor Swift","So It Goes...",227906
"2021-07-18 13:53","Rita Ora","Your Song",180757
"2021-07-18 13:58","Taylor Swift","I Almost Do",33299
"2021-07-18 13:58","YOASOBI","たぶん",258666
"2021-07-18 14:03","ヨルシカ","春泥棒",290289
"2021-07-18 14:08","The Weeknd","Earned It (Fifty Shades Of Grey)",277724
"2021-07-18 14:13","ヨルシカ","パレード",299740
"2021-07-18 14:16","Darren Korb","Build That Wall (Zia's Theme)",165016
"2021-07-18 14:21","RADWIMPS","Weekly Shounen Jump",351920
"2021-07-18 14:25","Andrea Bocelli","If Only",219226
"2021-07-18 14:25","Adele","Million Years Ago",4480
"2021-07-18 14:25","Avril Lavigne","How Does It Feel",5383
"2021-07-18 14:29","Ed Sheeran","One",252760
"2021-07-18 14:33","Usher","My Boo",223440
"2021-07-18 14:37","Imagine Dragons","Believer",204346
"2021-07-18 14:41","Christopher","Irony",20136
"2021-07-18 14:41","James Bay","Hold Back The River",238746
"2021-07-20 04:27","Taylor Swift","Soon You’ll Get Better (feat. The Chicks)",201586
"2021-07-20 04:35","Nobuo Uematsu","Zanarkand (Final Fantasy X)",5417
"2021-07-20 04:35","Eve","Heikousen",275090
"2021-07-20 04:39","OKAMOTO'S","Welcome My Friend",227106
"2021-07-20 04:42","Andrea Bocelli","If Only",219226
"2021-07-20 04:45","Ed Sheeran","Nancy Mulligan",179786
"2021-07-20 04:46","SPYAIR","サムライハート(Some Like It Hot!!)",1653
"2021-07-20 04:46","Maroon 5","Wake Up Call",55633
"2021-07-20 04:46","Taylor Swift","mirrorball",3733
"2021-07-20 04:46","Mary J. Blige","Doubt",2549
"2021-07-20 04:49","Taylor Swift","I Forgot That You Existed",170640
"2021-07-20 04:54","Ed Sheeran","How Would You Feel (Paean)",280533
"2021-07-20 04:58","Ed Sheeran","Small Bump",259413
"2021-07-20 08:12","Sam Smith","The Thrill Of It All",127943
"2021-07-21 06:31","Sam Smith","The Thrill Of It All",4160
"2021-07-21 06:35","Harry Styles","Two Ghosts",3233
"2021-07-21 06:35","Taylor Swift","no body, no crime (feat. HAIM)",215626
"2021-07-21 06:38","Leona Lewis","Better in Time",8249
"2021-07-21 06:38","Linkin Park","Numb",185586
"2021-07-21 06:42","Official HIGE DANdism","Fire Ground",223416
"2021-07-21 06:45","Toni Braxton","Un-Break My Heart",4730
"2021-07-21 06:45","Kenshi Yonezu","Décolleté",209573
"2021-07-21 06:50","Taylor Swift","betty - Live from the 2020 Academy of Country Music Awards",312138
"2021-07-21 06:54","Troye Sivan","Strawberries & Cigarettes",201538
"2021-07-21 06:59","Taylor Swift","Cornelia Street",287266
"2021-07-21 08:12","Avril Lavigne","Nobody's Home",4893
"2021-07-21 08:12","ONE OK ROCK","Taking Off",218053
"2021-07-21 08:12","daigoro789","Tifa's Theme: Piano Collections Version (From ""Final Fantasy VII"") [For Piano Solo]",949
"2021-07-21 08:12","James Bay","Us - Acoustic",0
"2021-07-21 08:12","Lady A","Golden",0
"2021-07-21 08:12","A Great Big World","Already Home",2303
"2021-07-21 08:16","YOASOBI","ハルカ",243613
"2021-07-21 08:21","Taylor Swift","22",232120
"2021-07-21 08:23","Sam Smith","Burning",42184
"2021-07-21 08:26","Mandy Moore","I See the Light - From ""Tangled"" / Soundtrack Version",224240
"2021-07-21 08:31","Hikaru Utada","誓い",277706
"2021-07-21 08:31","Linkin Park","From the Inside",2773
"2021-07-21 08:31","Darren Korb","Build That Wall (Zia's Theme)",16882
"2021-07-21 08:37","Ed Sheeran","Thinking out Loud",281560
"2021-07-21 08:38","Leona Lewis","Thunder",71070
"2021-07-21 08:42","Maroon 5","Payphone",9766
"2021-07-21 08:42","Maroon 5","Payphone",231173
"2021-07-21 08:43","RuPaul","House of Love",18140
"2021-07-21 08:47","Maroon 5","Daylight",225066
"2021-07-21 08:48","Maroon 5","She Will Be Loved - Radio Mix",25403
"2021-07-21 08:48","Cardi B","Pop Off (feat. Casanova)",53650
"2021-07-21 08:49","Cardi B","Pull Up",3720
"2021-07-21 08:49","Cardi B","Trick",650
"2021-07-21 08:49","Cardi B","Thru Your Phone",770
"2021-07-21 08:49","Cardi B","Be Careful",2460
"2021-07-21 08:49","Bruno Mars","Finesse - Remix; feat. Cardi B",2690
"2021-07-21 08:50","Cardi B","Money",69410
"2021-07-21 08:53","Cardi B","WAP (feat. Megan Thee Stallion)",187541
"2021-07-21 08:56","Chris Brown","Go Crazy",176960
"2021-07-21 08:57","Vedo","You Got It",28312
"2021-07-21 09:00","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198081
"2021-07-21 09:02","Taylor Swift","Dancing With Our Hands Tied",83594
"2021-07-21 09:02","Taylor Swift","The Archer",4533
"2021-07-21 09:05","Sam Hunt","Body Like A Back Road",165386
"2021-07-21 09:05","Charlie Puth","Some Type of Love",2495
"2021-07-21 09:05","BUMP OF CHICKEN","ray",31841
"2021-07-21 09:05","Rag'n'Bone Man","As You Are",2517
"2021-07-21 09:09","Linkin Park","From the Inside",2794
"2021-07-21 09:09","Ed Sheeran","Candle In The Wind - 2018 Version",198777
"2021-07-21 09:09","Ed Sheeran","Thinking out Loud",4810
"2021-07-21 09:09","Jason Mraz","I Won't Give Up",7922
"2021-07-21 09:14","Aimer","Ref:rain",289986
"2021-07-21 09:18","Irma","Trouble Maker",15661
"2021-07-21 09:18","RADWIMPS","Cocorononaca - Complete Version",259613
"2021-07-21 09:21","Shawn Mendes","Señorita",190960
"2021-07-21 09:25","Sugarland","Bigger",205573
"2021-07-22 02:34","King Gnu","傘",203213
"2021-07-22 02:38","Imagine Dragons","Natural",189466
"2021-07-22 02:42","YOASOBI","夜に駆ける",261013
"2021-07-22 02:47","Taylor Swift","Fifteen (Taylor’s Version)",294419
"2021-07-22 02:51","Keala Settle","This Is Me",234706
"2021-07-22 02:52","SEKAI NO OWARI","Hey Ho",59447
"2021-07-22 02:52","Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)",66989
"2021-07-22 02:56","Sam Smith","Lay Me Down",219535
"2021-07-22 02:59","Martin Garrix","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",163804
"2021-07-22 03:02","lophiile","No Bus",184647
"2021-07-22 03:10","RIKKI","SUTEKI DA NE (Isn't It Wonderful?)",334066
"2021-07-22 03:13","Calum Scott","You Are The Reason - French Duet Version",1610
"2021-07-22 03:13","Hugh Jackman","The Other Side",214373
"2021-07-22 03:13","RADWIMPS","Seikai - 18Fes Version",4732
"2021-07-22 03:16","Ed Sheeran","Way To Break My Heart (feat. Skrillex)",190293
"2021-07-22 03:17","Bruno Mars","When I Was Your Man",32054
"2021-07-22 03:22","Ed Sheeran","Cross Me (feat. Chance the Rapper & PnB Rock)",206186
"2021-07-22 03:25","Taylor Swift","King Of My Heart",214320
"2021-07-22 03:30","Tracy Chapman","Fast Car",296800
"2021-07-22 08:19","Official HIGE DANdism","I Love...",282026
"2021-07-22 08:22","Taylor Swift","Death By A Thousand Cuts",198533
"2021-07-22 08:22","Sam Smith","Not In That Way",1621
"2021-07-22 08:22","YOASOBI","夜に駆ける",4338
"2021-07-22 08:29","RADWIMPS","Is There Still Anything That Love Can Do?",414466
"2021-07-22 08:33","Taylor Swift","Style",231000
"2021-07-22 08:37","Harry Styles","Two Ghosts",3356
"2021-07-22 08:37","James Bay","Us - Acoustic",181708
"2021-07-22 09:26","Taylor Swift","Miss Americana & The Heartbreak Prince",217696
"2021-07-24 07:58","Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)",141774
"2021-07-24 07:59","RIKKI","SUTEKI DA NE (Isn't It Wonderful?) - Orchestra Version",14155
"2021-07-24 07:59","The Band Perry","If I Die Young",3810
"2021-07-24 08:03","Taylor Swift","Dress",230373
"2021-07-24 08:08","Taylor Swift","it’s time to go - bonus track",254640
"2021-07-24 08:11","Rudimental","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",210772
"2021-07-24 08:15","Taylor Swift","Style",231000
"2021-07-24 08:18","Taylor Swift","All You Had To Do Was Stay",193293
"2021-07-24 08:20","Sam Smith","Like I Can",63719
"2021-07-25 06:32","和ぬか","寄り酔い",216959
"2021-07-25 06:35","Rita Ora","Your Song",180757
"2021-07-25 06:39","Taylor Swift","The Best Day",245346
"2021-07-25 06:42","Christopher","Grow Up",184307
"2021-07-25 06:46","Maroon 5","She Will Be Loved - Radio Mix",259453
"2021-07-25 06:48","Sam Smith","One Last Song",1088
"2021-07-25 06:48","Linkin Park","From the Inside",116990
"2021-07-25 06:51","Yoh kamiyama","YELLOW",178712
"2021-07-25 06:54","ONE OK ROCK","Change",176946
"2021-07-25 06:58","Taylor Swift","Dancing With Our Hands Tied",211506
"2021-07-25 06:58","Linkin Park","LOST IN THE ECHO",9019
"2021-07-25 07:02","ONE OK ROCK","Deeper Deeper",216453
"2021-07-25 07:05","Ed Sheeran","Beautiful People (feat. Khalid)",197866
"2021-07-25 07:09","Lukas Graham","Mama Said",49140
"2021-07-25 07:09","Ed Sheeran","Thinking out Loud",6592
"2021-07-25 07:09","Rudimental","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",210772
"2021-07-25 07:10","Adele","Rolling in the Deep",1514
"2021-07-25 07:13","Linkin Park","In the End",216880
"2021-07-25 07:15","ONE OK ROCK","Clock Strikes",83782
"2021-07-25 12:00","Rita Ora","Your Song - Acoustic",163108
"2021-07-25 12:05","Taylor Swift","betty",294521
"2021-07-25 12:06","David Archuleta","The Prayer",23473
"2021-07-25 15:05","ONE OK ROCK","Clock Strikes",151826
"2021-07-25 15:08","Vaundy","不可幸力",200243
"2021-07-25 15:12","Kendrick Lamar","All The Stars (with SZA)",232186
"2021-07-25 15:16","James Bay","If You Ever Want To Be In Love",238973
"2021-07-25 15:19","Troye Sivan","LOST BOY",223794
"2021-07-25 15:23","Chris Brown","Go Crazy",176960
"2021-07-25 15:26","Ed Sheeran","Candle In The Wind - 2018 Version",198777
"2021-07-25 15:31","Taylor Swift","Back To December",293040
"2021-07-25 15:35","Sam Smith","One Day At A Time",209380
"2021-07-25 15:39","Kenshi Yonezu","砂の惑星 ( + 初音ミク )",240026
"2021-07-25 15:39","Taylor Swift","22",5840
"2021-07-25 15:39","Cá Hồi Hoang","Nhà 9A",14061
"2021-07-25 15:42","Lukas Graham","Love Someone",177030
"2021-07-26 02:37","David Archuleta","The Prayer",2657
"2021-07-26 02:41","Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",209120
"2021-07-26 02:45","ONE OK ROCK","I Was King",238826
"2021-07-26 02:48","Taylor Swift","Holy Ground",202960
"2021-07-26 02:51","Ed Sheeran","New Man",189280
"2021-07-26 02:55","ヨルシカ","だから僕は音楽を辞めた",242912
"2021-07-26 02:59","Linkin Park","Nobody Can Save Me",225546
"2021-07-26 03:03","Taylor Swift","Come Back...Be Here",223920
"2021-07-26 03:07","Kenshi Yonezu","ピースサイン",109857
"2021-07-26 03:12","Ne-Yo","One In A Million",243226
"2021-07-26 03:16","The Weeknd","Starboy",230453
"2021-07-26 03:17","Avril Lavigne","How Does It Feel",29626
"2021-07-26 03:20","Bruno Mars","Versace on the Floor (Bruno Mars vs. David Guetta)",228300
"2021-07-26 03:24","Justin Bieber","Holy (feat. Chance The Rapper)",212093
"2021-07-26 03:27","ReN","We'll be fine - Acoustic Version",209030
"2021-07-26 03:28","Nathan Pacheco","Perfect",17038
"2021-07-26 03:33","Taylor Swift","betty",294520
"2021-07-26 03:33","Charlie Puth","Up All Night",9122
"2021-07-26 03:33","Official HIGE DANdism","Fire Ground",1657
"2021-07-26 03:33","Lukas Graham","Love Someone",1588
"2021-07-26 03:33","Truc Nhan","Sáng Mắt Chưa",62
"2021-07-26 03:36","Truc Nhan","Sáng Mắt Chưa",208117
"2021-07-26 03:40","Official HIGE DANdism","Fire Ground",223416
"2021-07-26 03:44","Taylor Swift","Don’t Blame Me",236413
"2021-07-26 03:44","Troye Sivan","YOUTH",1351
"2021-07-26 03:44","Ed Sheeran","Dive",7791
"2021-07-26 03:48","P!nk","Just Give Me a Reason (feat. Nate Ruess)",242733
"2021-07-26 03:51","Ed Sheeran","Hearts Don't Break Around Here",1617
"2021-07-26 03:51","Andrea Bocelli","If Only",1410
"2021-07-26 03:51","SEKAI NO OWARI","RAIN",162291
"2021-07-26 03:51","Irma","Trouble Maker",1496
"2021-07-26 03:56","Hikaru Utada","光",308986
"2021-07-26 03:57","Keira Knightley","Like A Fool",24601
"2021-07-26 03:59","Mandy Moore","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",152213
"2021-07-26 04:03","Eve","Okinimesumama",246713
"2021-07-26 04:43","Ed Sheeran","Candle In The Wind - 2018 Version",160352
"2021-07-26 05:14","Shota Shimizu","Curtain Call",263694
"2021-07-27 02:34","4na","Fickle Girl",180550
"2021-07-27 02:38","Taichi Mukai","道",231475
"2021-07-27 02:41","whaledontsleep","Sleeping town",197067
"2021-07-27 02:42","もさを。","ぎゅっと。",87215
"2021-07-27 02:42","ヨルシカ","春ひさぎ",2700
"2021-07-27 02:43","YOASOBI","たぶん",28237
"2021-07-27 02:43","King Gnu","Prayer X",3215
"2021-07-27 02:48","優里","ドライフラワー",282638
"2021-07-27 02:51","和ぬか","寄り酔い",216959
"2021-07-27 02:55","maeshima soshi","So Far",202894
"2021-07-27 02:59","HIRAIDAI","Life goes on",231299
"2021-07-27 03:02","ヨルシカ","パレード",184235
"2021-07-29 08:12","ヨルシカ","パレード",115505
"2021-07-29 08:15","ReN","あーあ。",168762
"2021-07-29 08:19","LUCKY TAPES","MOOD",266800
"2021-07-29 08:24","Kana Nishino","トリセツ",259013
"2021-07-29 08:28","Eve","Tokyo Ghetto",240323
"2021-07-29 08:31","HIRAIDAI","題名のない今日",193709
"2021-07-29 08:35","もさを。","ぎゅっと。",836
"2021-07-29 08:35","Vaundy","世界の秘密",112
"2021-07-29 08:35","Vaundy","世界の秘密",221250
"2021-07-29 08:35","Vaundy","世界の秘密",22607
"2021-07-29 08:35","HIRAIDAI","題名のない今日",23
"2021-07-29 08:40","もさを。","ぎゅっと。",269746
"2021-07-29 08:41","Taichi Mukai","道",83766
"2021-07-29 08:44","ReN","We'll be fine",197043
"2021-07-29 08:46","sloppy dim","minority",97794
"2021-07-29 08:50","YOASOBI","たぶん",256773
"2021-07-29 08:54","和ぬか","寄り酔い - 羽生まゐご Remix",209491
"2021-07-29 09:01","ヨルシカ","雲と幽霊",315483
"2021-07-29 09:01","Rin音","metronome town",18120
"2021-07-29 09:03","Tio","Cloud 9",82303
"2021-07-29 09:06","空音","Girl feat. kojikoji",228333
"2021-07-29 09:14","Kenshi Yonezu","PLACEBO + 野田洋次郎",240253
"2021-07-29 09:17","Vaundy","不可幸力",200243
"2021-07-29 09:18","Rin音","Sweet Melon",43786
"2021-07-29 09:22","ヨルシカ","風を食む",269000
"2021-07-29 09:55","優里","かくれんぼ(Acoustic ver.)",255420
"2021-07-29 10:44","Embody","I Miss You",176000
"2021-07-29 10:47","Audien","Favorite Sound",174022
"2021-07-29 10:50","Saweetie","Best Friend (feat. Doja Cat)",155883
"2021-07-29 10:52","Chris Brown","Go Crazy",140156
"2021-07-30 08:31","ヨルシカ","風を食む",269000
"2021-07-30 08:32","Taylor Swift","Miss Americana & The Heartbreak Prince",4185
"2021-07-30 08:36","Eito","香水",255226
"2021-07-30 08:39","Imagine Dragons","Natural",189466
"2021-07-30 08:47","Sam Smith","One Day At A Time",209380
"2021-07-30 08:52","Official HIGE DANdism","115万キロのフィルム",324633
"2021-07-30 08:57","Kenshi Yonezu","砂の惑星 ( + 初音ミク )",240026
"2021-07-30 09:00","Taylor Swift","Death By A Thousand Cuts",198533
"2021-07-30 09:01","SEKAI NO OWARI","RPG",1749
"2021-07-30 09:01","Keira Knightley","Tell Me If You Wanna Go Home - Rooftop Mix",43242
"2021-07-30 09:10","Ed Sheeran","Bloodstream",308876
"2021-07-30 09:12","Taylor Swift","Holy Ground",142473
"2021-07-30 09:15","Hoang Thuy Linh","De Mi Noi Cho Ma Nghe",193877
"2021-07-30 09:19","P!nk","Just Give Me a Reason (feat. Nate Ruess)",242733
"2021-07-30 09:23","ヨルシカ","ヒッチコック",222813
"2021-07-30 09:27","Adele","Send My Love (To Your New Lover)",223078
"2021-07-30 09:32","SEKAI NO OWARI","Hey Ho",301298
"2021-07-30 09:38","RADWIMPS","Weekly Shounen Jump",351920
"2021-07-30 09:42","YOASOBI","あの夢をなぞって",242666
"2021-07-30 09:46","Taylor Swift","Getaway Car",233626
"2021-07-30 09:49","Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",209120
"2021-07-30 09:54","The Weeknd","I Feel It Coming",269186
"2021-07-30 09:57","Sugarland","Babe (feat. Taylor Swift)",215106
"2021-07-30 10:01","ヨルシカ","言って。",242182
"2021-07-30 10:04","Taylor Swift","The Archer",23818
"2021-07-30 10:09","Taylor Swift","Long Live",317960
"2021-07-30 10:14","Eve","Heikousen",275090
"2021-07-30 10:18","Mariah Carey","Hero",257733
"2021-07-30 10:22","Taylor Swift","Lover - Live From Paris",5046
"2021-07-30 10:22","Leona Lewis","Thunder",223268
"2021-07-30 10:26","Maroon 5","Girls Like You (feat. Cardi B)",235545
"2021-07-30 11:11","Beyoncé","Savage Remix (feat. Beyoncé)",242000
"2021-07-30 11:13","Chris Brown","Go Crazy",21300
"2021-07-30 11:13","Cardi B","WAP (feat. Megan Thee Stallion)",92839
"2021-07-30 11:16","Beyoncé","Formation",165820
"2021-07-30 11:19","Megan Thee Stallion","Savage",155497
"2021-07-30 11:19","Vedo","You Got It",19185
"2021-07-30 11:23","Taylor Swift","That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)",189495
"2021-07-30 11:24","Sam Smith","Dancing With A Stranger (with Normani)",101284
"2021-07-30 11:24","A Great Big World","Say Something",2680
"2021-07-30 11:28","Taylor Swift","Death By A Thousand Cuts - Live From Paris",199066
"2021-07-30 11:28","Ed Sheeran","Bloodstream",3703
"2021-07-30 11:28","Official HIGE DANdism","Itan na star",5450
"2021-07-30 11:32","Taylor Swift","Fearless (Taylor’s Version)",241591
"2021-07-30 11:34","Taylor Swift","willow - dancing witch version (Elvira remix)",43448
"2021-07-30 11:36","Taylor Swift","Fearless - Live From Clear Channel Stripped 2008",36325
"2021-07-30 11:40","Taylor Swift","willow - dancing witch version (Elvira remix)",141379
"2021-07-30 11:45","DISH//","猫 〜THE FIRST TAKE ver.〜",273233
"2021-07-30 11:51","Justin Bieber","Peaches (feat. Daniel Caesar & Giveon)",198081
"2021-07-30 11:55","Taylor Swift","Clean",271000
"2021-07-30 11:56","Troye Sivan","YOUTH",28247
"2021-07-30 11:59","Taylor Swift","London Boy",190240
"2021-07-30 12:06","The Weeknd","The Hills",104598
"2021-07-30 14:10","Troye Sivan","Happy Little Pill",117818
"2021-07-31 09:15","BLACKPINK","Kill This Love",189052
"2021-07-31 09:17","BLACKPINK","Bet You Wanna (Feat. Cardi B)",103825
"2021-07-31 09:20","Lady Gaga","Rain On Me (with Ariana Grande)",182200
"2021-07-31 09:20","Lady Gaga","Born This Way",1560
"2021-07-31 09:20","Little Mix","Break Up Song",16080
"2021-07-31 09:20","Taylor Swift","Blank Space",1140
"2021-07-31 09:21","Doja Cat","Boss Bitch",21990
"2021-07-31 09:24","Harry Styles","Watermelon Sugar",174000
"2021-07-31 09:24","Lady Gaga","Stupid Love",1550
"2021-07-31 09:24","Katy Perry","Never Really Over",4110
"2021-07-31 09:24","Little Mix","Confetti (feat. Saweetie)",6590
"2021-07-31 09:27","Taylor Swift","Cruel Summer",178426
"2021-07-31 09:30","Katy Perry","Daisies",17260
"2021-07-31 09:30","Little Mix","Shout Out to My Ex",11940
"2021-07-31 09:30","Sia","Together",12132
"2021-07-31 09:30","Lizzo","Good as Hell (feat. Ariana Grande)",159011
"2021-07-31 09:32","ONE OK ROCK","Renegades - Acoustic – Japanese Version",81520
"2021-07-31 09:33","Ed Sheeran","Bad Habits - MEDUZA Remix",58230
"2021-07-31 09:36","Taylor Swift","the lakes - original version",181360
"2021-07-31 09:39","Ariana Grande","thank u, next",207320
"2021-07-31 09:40","Ariana Grande","thank u, next",33000
"2021-07-31 09:40","Imagine Dragons","Natural",7060
"2021-07-31 09:40","Kelly Clarkson","Good Goes The Bye",6970
"2021-07-31 09:43","Rag'n'Bone Man","Grace",4542
"2021-07-31 09:43","Truc Nhan","Sáng Mắt Chưa",208117
"2021-07-31 09:44","RADWIMPS","IKIJIBIKI",12850
"2021-07-31 09:47","Linkin Park","In the End",216880
"2021-07-31 09:47","Official HIGE DANdism","115万キロのフィルム",4500
"2021-07-31 09:52","Taylor Swift","I Almost Do",5755
"2021-07-31 09:52","Taylor Swift","exile (feat. Bon Iver)",285634
"2021-07-31 09:56","Little Mix","Salute",236013
"2021-07-31 10:00","Taylor Swift","Jump Then Fall (Taylor’s Version)",4173
"2021-07-31 10:00","Kenshi Yonezu","Décolleté",209573
"2021-07-31 10:00","P!nk","Try",7450
"2021-07-31 10:04","JGKiD (Da LAB)","Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thủy, Linh Cáo & Mel G)",229681
"2021-07-31 10:09","Official HIGE DANdism","Pretender",326842
"2021-07-31 10:10","Hikaru Utada","誓い",8205
"2021-08-01 03:00","Taylor Swift","Fearless",9216
"2021-08-01 03:04","Ariana Grande","thank u, next",207320
"2021-08-01 03:07","Troye Sivan","Strawberries & Cigarettes",156143
"2021-08-01 03:11","YOASOBI","たぶん",258666
"2021-08-01 03:15","Taylor Swift","Don’t Blame Me",4911
"2021-08-01 03:15","Official HIGE DANdism","Stand By You",256131
"2021-08-01 03:19","Troye Sivan","My My My!",204726
"2021-08-01 03:24","Taylor Swift","betty",294520
"2021-08-01 03:27","Charlie Puth","Done for Me (feat. Kehlani)",180493
"2021-08-01 03:32","Hugh Jackman","The Other Side",16106
"2021-08-01 03:32","Aimer","蝶々結び",305333
"2021-08-01 03:36","Maroon 5","Girls Like You (feat. Cardi B)",235545
"2021-08-01 03:40","Avril Lavigne","Nobody's Home",10720
"2021-08-01 03:40","Ed Sheeran","What Do I Know?",237333
"2021-08-01 03:40","Taylor Swift","Lover - Live From Paris",7341
"2021-08-01 03:43","Sam Hunt","Body Like A Back Road",165386
"2021-08-01 03:47","ONE OK ROCK","One Way Ticket",216933
"2021-08-01 03:50","SPYAIR","サクラミツツキ",217226
"2021-08-01 03:54","Maroon 5","Won't Go Home Without You",231173
"2021-08-01 03:55","Jason Mraz","I Won't Give Up",28350
"2021-08-01 03:58","Troye Sivan","EASE",213705
"2021-08-01 04:01","ONE OK ROCK","Clock Strikes",6077
"2021-08-01 04:01","Ariana Grande","Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)",190066
"2021-08-01 04:05","Ne-Yo","So Sick",207186
"2021-08-01 04:09","James Bay","Hold Back The River",238746
"2021-08-01 04:13","Taylor Swift","hoax",220042
"2021-08-01 04:16","Taylor Swift","Red",223093
"2021-08-01 04:19","Justin Bieber","Anyone",190779
"2021-08-01 04:24","Sam Smith","Fire On Fire - From ""Watership Down""",246735
